"uid";"name";"nbContributions";"nbDayContributions";"nbNightContributions";"nbOfweekContributions";"nbOfweekendContributions";"nbCreations";"nbModifications";"nbDeletes";"nbBlockReceived";"totalChangesetCount";"p_DayContributions";"p_NightContributions";"p_OfweekContributions";"p_OfweekendContributions";"p_Creations";"p_Modifications";"p_Deletes";"nbChangesetFenetre"
"4938847";"DTS MOBILE MAINTENANCE";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"1"
"4164650";"BMTharu";"21";"0";"21";"0";"21";"16";"5";"5";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.7619047619047619";"0.23809523809523808";"0.23809523809523808";"11"
"2870334";"rdyess41";"3";"0";"3";"2";"1";"3";"0";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2866238";"Rachel Az";"19";"0";"19";"18";"1";"19";"0";"0";"null";"null";"0.0";"1.0";"0.9473684210526315";"0.05263157894736842";"1.0";"0.0";"0.0";"1"
"203798";"rouch";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2878525";"adefm";"18";"17";"1";"17";"1";"18";"0";"0";"null";"null";"0.9444444444444444";"0.05555555555555555";"0.9444444444444444";"0.05555555555555555";"1.0";"0.0";"0.0";"3"
"2874418";"Cornelia Tan";"23";"0";"23";"22";"1";"23";"0";"0";"null";"null";"0.0";"1.0";"0.9565217391304348";"0.043478260869565216";"1.0";"0.0";"0.0";"1"
"2866226";"marillanov";"489";"0";"489";"488";"1";"465";"24";"24";"null";"null";"0.0";"1.0";"0.9979550102249489";"0.002044989775051125";"0.950920245398773";"0.049079754601226995";"0.049079754601226995";"5"
"3005495";"PrabNtmp";"21";"20";"1";"20";"1";"21";"0";"0";"null";"null";"0.9523809523809523";"0.047619047619047616";"0.9523809523809523";"0.047619047619047616";"1.0";"0.0";"0.0";"1"
"4164643";"sukritpant";"44";"5";"39";"5";"39";"41";"3";"0";"null";"null";"0.11363636363636363";"0.8863636363636364";"0.11363636363636363";"0.8863636363636364";"0.9318181818181818";"0.06818181818181818";"0.0";"2"
"2194495";"Saurav777";"8";"7";"1";"7";"1";"2";"6";"2";"null";"null";"0.875";"0.125";"0.875";"0.125";"0.25";"0.75";"0.25";"6"
"4570202";"Suman Sharma";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"2"
"4164638";"Ayog Basnyat";"9";"0";"9";"0";"9";"8";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.8888888888888888";"0.1111111111111111";"0.0";"2"
"1965108";"sac_tt";"7";"0";"7";"6";"1";"6";"1";"0";"null";"null";"0.0";"1.0";"0.8571428571428571";"0.14285714285714285";"0.8571428571428571";"0.14285714285714285";"0.0";"3"
"4324458";"sharna maharjan";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4025366";"raz shaked";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4164626";"Deepak232";"7";"5";"2";"5";"2";"7";"0";"0";"null";"null";"0.7142857142857143";"0.2857142857142857";"0.7142857142857143";"0.2857142857142857";"1.0";"0.0";"0.0";"3"
"2554889";"Atlanticnepal";"4";"3";"1";"3";"1";"3";"1";"1";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.75";"0.25";"0.25";"2"
"4766840";"‫עמית אבקסיס‬‎";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4164623";"Nishan007";"44";"6";"38";"6";"38";"39";"5";"0";"null";"null";"0.13636363636363635";"0.8636363636363636";"0.13636363636363635";"0.8636363636363636";"0.8863636363636364";"0.11363636363636363";"0.0";"4"
"2194448";"DSP21";"23";"22";"1";"22";"1";"23";"0";"0";"null";"null";"0.9565217391304348";"0.043478260869565216";"0.9565217391304348";"0.043478260869565216";"1.0";"0.0";"0.0";"6"
"4361334";"Anish Kc";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1965094";"Nishakiran";"21";"20";"1";"20";"1";"13";"8";"0";"null";"null";"0.9523809523809523";"0.047619047619047616";"0.9523809523809523";"0.047619047619047616";"0.6190476190476191";"0.38095238095238093";"0.0";"9"
"351294";"AnishJoshi";"28";"21";"7";"27";"1";"19";"9";"6";"null";"null";"0.75";"0.25";"0.9642857142857143";"0.03571428571428571";"0.6785714285714286";"0.32142857142857145";"0.21428571428571427";"3"
"2227229";"perry22sl";"169";"27";"142";"136";"33";"76";"93";"64";"null";"null";"0.15976331360946747";"0.8402366863905325";"0.8047337278106509";"0.1952662721893491";"0.44970414201183434";"0.5502958579881657";"0.378698224852071";"33"
"2882582";"Duke123";"6";"5";"1";"5";"1";"6";"0";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"1674279";"manish dangol";"8";"1";"7";"6";"2";"4";"4";"4";"null";"null";"0.125";"0.875";"0.75";"0.25";"0.5";"0.5";"0.5";"4"
"2878485";"ritaw";"49";"48";"1";"48";"1";"49";"0";"0";"null";"null";"0.9795918367346939";"0.02040816326530612";"0.9795918367346939";"0.02040816326530612";"1.0";"0.0";"0.0";"2"
"2276381";"Rajat Agrawal";"10";"0";"10";"9";"1";"5";"5";"1";"null";"null";"0.0";"1.0";"0.9";"0.1";"0.5";"0.5";"0.1";"1"
"474183";"ratrun";"97";"2";"95";"95";"2";"0";"97";"80";"null";"null";"0.020618556701030927";"0.979381443298969";"0.979381443298969";"0.020618556701030927";"0.0";"1.0";"0.8247422680412371";"11"
"64578";"Serpens";"9";"3";"6";"7";"2";"0";"9";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.7777777777777778";"0.2222222222222222";"0.0";"1.0";"0.0";"5"
"2890856";"Trọng Tùng Nguyễn";"48";"0";"48";"47";"1";"36";"12";"0";"null";"null";"0.0";"1.0";"0.9791666666666666";"0.020833333333333332";"0.75";"0.25";"0.0";"7"
"2874466";"mgsoto";"53";"52";"1";"52";"1";"53";"0";"0";"null";"null";"0.9811320754716981";"0.018867924528301886";"0.9811320754716981";"0.018867924528301886";"1.0";"0.0";"0.0";"2"
"2538604";"Nayan1";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"1723478";"ntat";"235";"143";"92";"234";"1";"162";"73";"0";"null";"null";"0.6085106382978723";"0.39148936170212767";"0.9957446808510638";"0.00425531914893617";"0.6893617021276596";"0.31063829787234043";"0.0";"6"
"4140145";"Axon Shrestha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"384084";"Kostik";"246";"243";"3";"195";"51";"12";"234";"187";"null";"null";"0.9878048780487805";"0.012195121951219513";"0.7926829268292683";"0.2073170731707317";"0.04878048780487805";"0.9512195121951219";"0.7601626016260162";"10"
"2792568";"meowsiopao";"42";"41";"1";"41";"1";"42";"0";"0";"null";"null";"0.9761904761904762";"0.023809523809523808";"0.9761904761904762";"0.023809523809523808";"1.0";"0.0";"0.0";"2"
"4160618";"SD SHakya";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2899065";"Shreya B";"6";"0";"6";"5";"1";"6";"0";"0";"null";"null";"0.0";"1.0";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"195668";"feiming";"3";"2";"1";"2";"1";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"1.0";"0.0";"0.0";"1"
"2878589";"Ajay Shrestha";"22";"21";"1";"21";"1";"22";"0";"0";"null";"null";"0.9545454545454546";"0.045454545454545456";"0.9545454545454546";"0.045454545454545456";"1.0";"0.0";"0.0";"1"
"3349604";"Ad_OSM Contributor";"350";"197";"153";"0";"350";"264";"86";"80";"null";"null";"0.5628571428571428";"0.43714285714285717";"0.0";"1.0";"0.7542857142857143";"0.24571428571428572";"0.22857142857142856";"4"
"4803614";"nonstickst";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4627473";"Max von Hippel";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4824081";"subash dhital";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4574238";"Kirtipur Ladies Hostel";"3";"2";"1";"0";"3";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"4594712";"Kevin2047";"3";"2";"1";"1";"2";"3";"0";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"1.0";"0.0";"0.0";"3"
"1485896";"johns1";"191";"0";"191";"190";"1";"186";"5";"5";"null";"null";"0.0";"1.0";"0.9947643979057592";"0.005235602094240838";"0.9738219895287958";"0.02617801047120419";"0.02617801047120419";"4"
"4832279";"debjani paul";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"2870388";"marie klaahsen";"75";"55";"20";"74";"1";"74";"1";"0";"null";"null";"0.7333333333333333";"0.26666666666666666";"0.9866666666666667";"0.013333333333333334";"0.9866666666666667";"0.013333333333333334";"0.0";"6"
"2878537";"Sianski";"821";"473";"348";"820";"1";"811";"10";"0";"null";"null";"0.5761266747868453";"0.4238733252131547";"0.9987819732034104";"0.001218026796589525";"0.9878197320341048";"0.012180267965895249";"0.0";"3"
"60519";"Vautour";"112";"0";"112";"111";"1";"50";"62";"14";"null";"null";"0.0";"1.0";"0.9910714285714286";"0.008928571428571428";"0.44642857142857145";"0.5535714285714286";"0.125";"2"
"576633";"nily";"205";"0";"205";"0";"205";"72";"133";"2";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.35121951219512193";"0.6487804878048781";"0.00975609756097561";"2"
"1227873";"Bibek Neupane";"51";"0";"51";"50";"1";"45";"6";"4";"null";"null";"0.0";"1.0";"0.9803921568627451";"0.0196078431372549";"0.8823529411764706";"0.11764705882352941";"0.0784313725490196";"2"
"3316804";"ashkan55";"2";"1";"1";"0";"2";"2";"0";"0";"null";"null";"0.5";"0.5";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3873869";"Sujan_Dahal";"6";"5";"1";"5";"1";"6";"0";"0";"null";"null";"0.8333333333333334";"0.16666666666666666";"0.8333333333333334";"0.16666666666666666";"1.0";"0.0";"0.0";"1"
"691314";"H@mlet";"33";"0";"33";"32";"1";"30";"3";"0";"null";"null";"0.0";"1.0";"0.9696969696969697";"0.030303030303030304";"0.9090909090909091";"0.09090909090909091";"0.0";"2"
"3591245";"Nandito95";"82";"0";"82";"46";"36";"82";"0";"0";"null";"null";"0.0";"1.0";"0.5609756097560976";"0.43902439024390244";"1.0";"0.0";"0.0";"5"
"4365373";"Bikeshk";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"2866260";"darkbox168";"76";"0";"76";"75";"1";"76";"0";"0";"null";"null";"0.0";"1.0";"0.9868421052631579";"0.013157894736842105";"1.0";"0.0";"0.0";"3"
"2866344";"cheetos";"794";"0";"794";"793";"1";"786";"8";"0";"null";"null";"0.0";"1.0";"0.9987405541561712";"0.0012594458438287153";"0.9899244332493703";"0.010075566750629723";"0.0";"171"
"2862252";"JeremiN";"269";"0";"269";"268";"1";"242";"27";"15";"null";"null";"0.0";"1.0";"0.9962825278810409";"0.0037174721189591076";"0.8996282527881041";"0.10037174721189591";"0.055762081784386616";"9"
"4967628";"saurav shrestha";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2870435";"nconstantino";"166";"0";"166";"165";"1";"165";"1";"1";"null";"null";"0.0";"1.0";"0.9939759036144579";"0.006024096385542169";"0.9939759036144579";"0.006024096385542169";"0.006024096385542169";"31"
"3108006";"Samyem Tuladhar";"4";"3";"1";"3";"1";"1";"3";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"0.25";"0.75";"0.0";"1"
"3209";"fil";"55";"0";"55";"54";"1";"55";"0";"0";"null";"null";"0.0";"1.0";"0.9818181818181818";"0.01818181818181818";"1.0";"0.0";"0.0";"2"
"2866338";"GHoeft";"127";"0";"127";"126";"1";"127";"0";"0";"null";"null";"0.0";"1.0";"0.9921259842519685";"0.007874015748031496";"1.0";"0.0";"0.0";"31"
"4578511";"Multi Printing Prrss";"3";"0";"3";"2";"1";"1";"2";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.0";"2"
"2882721";"Drichey97";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"3828913";"Noyel";"4";"2";"2";"3";"1";"4";"0";"0";"null";"null";"0.5";"0.5";"0.75";"0.25";"1.0";"0.0";"0.0";"3"
"212111";"okilimu";"490";"0";"490";"489";"1";"478";"12";"9";"null";"null";"0.0";"1.0";"0.9979591836734694";"0.0020408163265306124";"0.9755102040816327";"0.024489795918367346";"0.018367346938775512";"3"
"2866342";"CassiaMCS";"24";"0";"24";"23";"1";"20";"4";"4";"null";"null";"0.0";"1.0";"0.9583333333333334";"0.041666666666666664";"0.8333333333333334";"0.16666666666666666";"0.16666666666666666";"4"
"2866341";"Andrew Goodman";"136";"0";"136";"135";"1";"136";"0";"0";"null";"null";"0.0";"1.0";"0.9926470588235294";"0.007352941176470588";"1.0";"0.0";"0.0";"30"
"5053634";"Kaurska Seven";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2866340";"14riesma";"103";"0";"103";"102";"1";"103";"0";"0";"null";"null";"0.0";"1.0";"0.9902912621359223";"0.009708737864077669";"1.0";"0.0";"0.0";"2"
"2878648";"Mamidipalli Venkatesh";"32";"31";"1";"31";"1";"24";"8";"8";"null";"null";"0.96875";"0.03125";"0.96875";"0.03125";"0.75";"0.25";"0.25";"6"
"2874552";"Karma Jinpa Palden Cleveland";"5";"3";"2";"4";"1";"3";"2";"0";"null";"null";"0.6";"0.4";"0.8";"0.2";"0.6";"0.4";"0.0";"4"
"3964072";"FamilyPeace House Kathmandu";"3";"1";"2";"0";"3";"2";"1";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.0";"2"
"68756";"brianadr";"4";"0";"4";"3";"1";"4";"0";"0";"null";"null";"0.0";"1.0";"0.75";"0.25";"1.0";"0.0";"0.0";"1"
"2866354";"cashm083";"144";"0";"144";"143";"1";"126";"18";"18";"null";"null";"0.0";"1.0";"0.9930555555555556";"0.006944444444444444";"0.875";"0.125";"0.125";"27"
"2866352";"dudyc007";"101";"0";"101";"100";"1";"100";"1";"0";"null";"null";"0.0";"1.0";"0.9900990099009901";"0.009900990099009901";"0.9900990099009901";"0.009900990099009901";"0.0";"10"
"4725972";"mobile care";"2";"0";"2";"0";"2";"2";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2866356";"HayleySevers";"273";"0";"273";"272";"1";"273";"0";"0";"null";"null";"0.0";"1.0";"0.9963369963369964";"0.003663003663003663";"1.0";"0.0";"0.0";"61"
"1137842";"sujanrajjoshi";"7";"0";"7";"6";"1";"7";"0";"0";"null";"null";"0.0";"1.0";"0.8571428571428571";"0.14285714285714285";"1.0";"0.0";"0.0";"1"
"4521196";"Sajanmaharjan";"9";"8";"1";"0";"9";"9";"0";"0";"null";"null";"0.8888888888888888";"0.1111111111111111";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2866304";"Boram Lee jung";"1116";"0";"1116";"1115";"1";"1110";"6";"5";"null";"null";"0.0";"1.0";"0.9991039426523297";"8.960573476702509E-4";"0.9946236559139785";"0.005376344086021506";"0.004480286738351254";"16"
"4455656";"Nubivagus";"5";"4";"1";"4";"1";"3";"2";"0";"null";"null";"0.8";"0.2";"0.8";"0.2";"0.6";"0.4";"0.0";"5"
"3050629";"Icicles Adventure Trek";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2899072";"Catherine888";"3";"0";"3";"2";"1";"0";"3";"1";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.0";"1.0";"0.3333333333333333";"1"
"1068220";"Helina";"2084";"1428";"656";"1700";"384";"1014";"1070";"237";"null";"null";"0.6852207293666027";"0.31477927063339733";"0.8157389635316699";"0.18426103646833014";"0.4865642994241843";"0.5134357005758158";"0.11372360844529751";"41"
"2899073";"Ian Madrista";"3";"0";"3";"2";"1";"0";"3";"0";"null";"null";"0.0";"1.0";"0.6666666666666666";"0.3333333333333333";"0.0";"1.0";"0.0";"1"
"2899074";"sudeshana shakya";"2";"0";"2";"1";"1";"1";"1";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"2878619";"wangko";"289";"288";"1";"288";"1";"276";"13";"12";"null";"null";"0.9965397923875432";"0.0034602076124567475";"0.9965397923875432";"0.0034602076124567475";"0.9550173010380623";"0.04498269896193772";"0.04152249134948097";"1"
"2866330";"watts135";"84";"0";"84";"83";"1";"80";"4";"0";"null";"null";"0.0";"1.0";"0.9880952380952381";"0.011904761904761904";"0.9523809523809523";"0.047619047619047616";"0.0";"16"
"470196";"wipu";"8";"7";"1";"7";"1";"8";"0";"0";"null";"null";"0.875";"0.125";"0.875";"0.125";"1.0";"0.0";"0.0";"1"
"2866335";"Betsy Johannsen";"45";"0";"45";"44";"1";"44";"1";"0";"null";"null";"0.0";"1.0";"0.9777777777777777";"0.022222222222222223";"0.9777777777777777";"0.022222222222222223";"0.0";"9"
"2866332";"crass009";"83";"0";"83";"82";"1";"83";"0";"0";"null";"null";"0.0";"1.0";"0.9879518072289156";"0.012048192771084338";"1.0";"0.0";"0.0";"16"
"3112087";"Ro Sun";"32";"17";"15";"31";"1";"7";"25";"0";"null";"null";"0.53125";"0.46875";"0.96875";"0.03125";"0.21875";"0.78125";"0.0";"3"
"2866323";"moriasloan";"41";"0";"41";"40";"1";"41";"0";"0";"null";"null";"0.0";"1.0";"0.975609756097561";"0.024390243902439025";"1.0";"0.0";"0.0";"1"
"224440";"Syl";"20";"0";"20";"19";"1";"0";"20";"19";"null";"null";"0.0";"1.0";"0.95";"0.05";"0.0";"1.0";"0.95";"3"
"2878614";"Sounak Kundu";"20";"19";"1";"19";"1";"20";"0";"0";"null";"null";"0.95";"0.05";"0.95";"0.05";"1.0";"0.0";"0.0";"3"
"3271920";"prjwl";"1";"0";"1";"0";"1";"0";"1";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"0.0";"1.0";"0.0";"1"
"4799627";"Shrestha Store";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2940136";"Sujanrai";"4";"3";"1";"3";"1";"4";"0";"0";"null";"null";"0.75";"0.25";"0.75";"0.25";"1.0";"0.0";"0.0";"2"
"2292967";"Milan Maharjan";"2";"1";"1";"1";"1";"1";"1";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"0.5";"0.5";"0.0";"2"
"3153142";"Prajol";"24";"4";"20";"0";"24";"7";"17";"1";"null";"null";"0.16666666666666666";"0.8333333333333334";"0.0";"1.0";"0.2916666666666667";"0.7083333333333334";"0.041666666666666664";"2"
"2890986";"Birendra Guragain";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2870509";"arinaermakova";"76";"0";"76";"75";"1";"56";"20";"0";"null";"null";"0.0";"1.0";"0.9868421052631579";"0.013157894736842105";"0.7368421052631579";"0.2631578947368421";"0.0";"1"
"3271926";"gopal nyaupane";"5";"0";"5";"4";"1";"4";"1";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"0.8";"0.2";"0.0";"1"
"4910210";"Rohit Thapa";"2";"0";"2";"1";"1";"1";"1";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"0.5";"0.5";"0.0";"1"
"56524";"beetletun";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3271905";"illusionboi";"21";"0";"21";"20";"1";"20";"1";"0";"null";"null";"0.0";"1.0";"0.9523809523809523";"0.047619047619047616";"0.9523809523809523";"0.047619047619047616";"0.0";"1"
"4410512";"Manish Bista";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"3271908";"4nova";"42";"0";"42";"41";"1";"25";"17";"10";"null";"null";"0.0";"1.0";"0.9761904761904762";"0.023809523809523808";"0.5952380952380952";"0.40476190476190477";"0.23809523809523808";"4"
"3271913";"ashmi432";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"4807827";"chalie42";"5";"1";"4";"4";"1";"5";"0";"0";"null";"null";"0.2";"0.8";"0.8";"0.2";"1.0";"0.0";"0.0";"2"
"2878666";"stegalfa";"602";"601";"1";"601";"1";"528";"74";"74";"null";"null";"0.9983388704318937";"0.0016611295681063123";"0.9983388704318937";"0.0016611295681063123";"0.8770764119601329";"0.12292358803986711";"0.12292358803986711";"23"
"85218";"Aleks-Berlin";"82";"81";"1";"81";"1";"0";"82";"0";"null";"null";"0.9878048780487805";"0.012195121951219513";"0.9878048780487805";"0.012195121951219513";"0.0";"1.0";"0.0";"4"
"3787996";"Yadab Prasad Guni";"9";"6";"3";"7";"2";"8";"1";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.7777777777777778";"0.2222222222222222";"0.8888888888888888";"0.1111111111111111";"0.0";"7"
"4971694";"Hari Bhattarai";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"2866380";"Letizia Garzoli";"754";"0";"754";"753";"1";"753";"1";"0";"null";"null";"0.0";"1.0";"0.9986737400530504";"0.001326259946949602";"0.9986737400530504";"0.001326259946949602";"0.0";"18"
"1551591";"Randoua";"3";"2";"1";"1";"2";"2";"1";"0";"null";"null";"0.6666666666666666";"0.3333333333333333";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.0";"3"
"2866393";"BobbyDai";"17";"0";"17";"16";"1";"12";"5";"0";"null";"null";"0.0";"1.0";"0.9411764705882353";"0.058823529411764705";"0.7058823529411765";"0.29411764705882354";"0.0";"1"
"2731217";"GoUtes!";"32";"0";"32";"31";"1";"0";"32";"32";"null";"null";"0.0";"1.0";"0.96875";"0.03125";"0.0";"1.0";"1.0";"4"
"1535212";"danbjoseph";"94";"0";"94";"93";"1";"45";"49";"14";"null";"null";"0.0";"1.0";"0.9893617021276596";"0.010638297872340425";"0.4787234042553192";"0.5212765957446809";"0.14893617021276595";"2"
"4848821";"neymar neupane";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"4951220";"Nil Peace";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2870571";"Rajee";"103";"102";"1";"102";"1";"103";"0";"0";"null";"null";"0.9902912621359223";"0.009708737864077669";"0.9902912621359223";"0.009708737864077669";"1.0";"0.0";"0.0";"25"
"1920286";"Kcdipendra";"2";"1";"1";"1";"1";"2";"0";"0";"null";"null";"0.5";"0.5";"0.5";"0.5";"1.0";"0.0";"0.0";"2"
"118021";"maggot27";"21";"0";"21";"20";"1";"0";"21";"18";"null";"null";"0.0";"1.0";"0.9523809523809523";"0.047619047619047616";"0.0";"1.0";"0.8571428571428571";"6"
"3910975";"PRABIN PRAJAPATI";"3";"1";"2";"1";"2";"2";"1";"0";"null";"null";"0.3333333333333333";"0.6666666666666666";"0.3333333333333333";"0.6666666666666666";"0.6666666666666666";"0.3333333333333333";"0.0";"3"
"4836684";"Sanjib Thapa";"1";"0";"1";"0";"1";"1";"0";"0";"null";"null";"0.0";"1.0";"0.0";"1.0";"1.0";"0.0";"0.0";"1"
"2047256";"じょーり";"37";"7";"30";"36";"1";"37";"0";"0";"null";"null";"0.1891891891891892";"0.8108108108108109";"0.972972972972973";"0.02702702702702703";"1.0";"0.0";"0.0";"5"
"2923813";"kobiwa";"105";"102";"3";"104";"1";"103";"2";"0";"null";"null";"0.9714285714285714";"0.02857142857142857";"0.9904761904761905";"0.009523809523809525";"0.9809523809523809";"0.01904761904761905";"0.0";"5"
"1871122";"dewla";"51";"0";"51";"50";"1";"51";"0";"0";"null";"null";"0.0";"1.0";"0.9803921568627451";"0.0196078431372549";"1.0";"0.0";"0.0";"1"
"2960701";"knyacky";"841";"637";"204";"840";"1";"563";"278";"39";"null";"null";"0.7574316290130797";"0.24256837098692033";"0.9988109393579072";"0.0011890606420927466";"0.6694411414982164";"0.33055885850178357";"0.04637336504161712";"20"
"478484";"epicureanism";"23";"19";"4";"0";"23";"23";"0";"0";"null";"null";"0.8260869565217391";"0.17391304347826086";"0.0";"1.0";"1.0";"0.0";"0.0";"2"
"56597";"Oberaffe";"104";"0";"104";"103";"1";"98";"6";"4";"null";"null";"0.0";"1.0";"0.9903846153846154";"0.009615384615384616";"0.9423076923076923";"0.057692307692307696";"0.038461538461538464";"2"
"2870589";"HOT_Helper_0002";"3042";"2969";"73";"56";"2986";"3040";"2";"0";"null";"null";"0.9760026298487837";"0.023997370151216304";"0.018408941485864562";"0.9815910585141354";"0.9993425378040762";"6.574621959237344E-4";"0.0";"71"
"4009259";"Rabin Baidhya";"2";"0";"2";"1";"1";"2";"0";"0";"null";"null";"0.0";"1.0";"0.5";"0.5";"1.0";"0.0";"0.0";"1"
"3804449";"Yoshiatsu";"11";"10";"1";"10";"1";"4";"7";"0";"null";"null";"0.9090909090909091";"0.09090909090909091";"0.9090909090909091";"0.09090909090909091";"0.36363636363636365";"0.6363636363636364";"0.0";"1"
"2870531";"Jake Wegmann";"5";"0";"5";"4";"1";"5";"0";"0";"null";"null";"0.0";"1.0";"0.8";"0.2";"1.0";"0.0";"0.0";"1"
"2866432";"goodr119";"8";"0";"8";"7";"1";"8";"0";"0";"null";"null";"0.0";"1.0";"0.875";"0.125";"1.0";"0.0";"0.0";"2"
"2428171";"prokyon";"62";"0";"62";"61";"1";"62";"0";"0";"null";"null";"0.0";"1.0";"0.9838709677419355";"0.016129032258064516";"1.0";"0.0";"0.0";"5"
